Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,Savings
good,13,owner,24,41,married,no_rec,fixed,60,167,6000,1122,400,850,5.75
bad,0,parents,60,18,single,no_rec,partime,35,45,0,0,900,1001,0.67
good,3,owner,60,43,married,no_rec,freelance,45,174,9000,1692,1900,2374,3.54
bad,2,owner,60,25,single,no_rec,partime,35,95,4500,3000,1080,1296,1.67
good,20,owner,6,48,married,yes_rec,freelance,35,334,14000,0,500,1351,3.59
good,25,owner,60,50,married,yes_rec,freelance,75,314,10000,0,1350,1417,10.62
good,1,rent,60,21,single,no_rec,fixed,46,110,0,0,1450,1517,2.65
good,19,owner,60,35,married,no_rec,fixed,45,163,8000,340,1100,1269,6.25
good,3,owner,30,37,married,no_rec,fixed,75,80,4000,0,650,1270,0.23
good,16,owner,60,30,married,no_rec,fixed,35,110,5000,200,1000,1000,4.38
good,0,owner,60,25,married,no_rec,partime,35,90,1500,500,900,990,3.33
good,1,owner,60,55,married,no_rec,others,35,83,13000,0,900,925,3.2
good,11,owner,60,27,married,no_rec,fixed,45,190,3000,0,1200,1537,7.25
bad,6,parents,60,26,single,no_rec,fixed,35,92,0,0,600,1300,5.7
bad,2,owner,48,50,married,no_rec,partime,35,80,4000,0,800,1330,2.7
good,16,parents,36,45,single,no_rec,fixed,35,76,0,0,500,1210,2.95
good,4,rent,60,26,married,no_rec,fixed,54,187,0,0,1500,1520,5.32
bad,2,priv,60,53,married,no_rec,partime,75,170,3000,180,1900,2180,2.94
good,31,owner,24,58,married,no_rec,fixed,35,160,3000,0,700,700,4.29
good,0,owner,18,44,married,no_rec,freelance,60,109,1,0,350,550,2.52
bad,2,priv,60,28,married,no_rec,fixed,35,165,3000,0,500,1650,15.6
bad,16,rent,24,40,married,no_rec,freelance,65,50,10000,5000,1400,1636,-1.11
bad,25,rent,36,50,married,yes_rec,freelance,64,36,0,0,625,650,-1.61
good,1,parents,36,21,single,no_rec,partime,35,92,2000,0,700,1162,2.93
bad,7,other,60,35,married,yes_rec,fixed,45,120,0,0,1400,1715,3.21
good,7,other,48,34,married,no_rec,freelance,45,37,0,0,800,941,-0.48
good,40,other,60,61,married,yes_rec,fixed,60,242,0,0,1000,1100,10.92
good,4,owner,60,55,widow,no_rec,others,35,232,1,0,1200,1318,9.85
good,10,owner,48,36,married,yes_rec,freelance,75,214,10000,0,1143,1143,5.84
bad,16,rent,48,37,married,yes_rec,fixed,68,234,0,0,1000,1606,7.97
good,2,owner,36,34,married,no_rec,fixed,60,125,59000,900,1500,3000,1.34
good,14,other,48,36,married,no_rec,fixed,35,251,0,0,1000,1550,10.37
good,3,owner,18,40,married,no_rec,fixed,45,140,4000,0,400,1772,4.28
good,13,owner,24,47,married,yes_rec,fixed,75,300,12000,0,1000,1340,5.4
good,18,owner,24,61,married,no_rec,freelance,45,119,8000,0,1100,1340,1.61
good,19,owner,48,37,married,no_rec,fixed,60,158,7000,3000,1000,1156,3.26
good,15,owner,60,50,married,no_rec,fixed,35,91,3000,0,1150,1200,2.92
good,1,parents,60,22,married,no_rec,partime,35,195,120000,0,1550,1550,6.19
good,2,owner,60,29,married,yes_rec,fixed,35,160,3000,0,900,1310,8.33
bad,2,owner,60,26,single,yes_rec,fixed,35,110,7000,0,535,1710,8.41
good,30,owner,60,53,married,no_rec,freelance,35,201,25000,0,1360,1450,7.32
good,20,owner,24,51,married,no_rec,fixed,75,130,10000,0,500,1238,2.64
good,7,owner,48,29,married,no_rec,fixed,35,68,3500,0,500,1700,3.17
good,23,other,36,56,separated,no_rec,freelance,35,157,0,0,1800,2320,2.44
good,2,parents,48,25,single,yes_rec,fixed,35,233,0,0,1000,1090,9.5
bad,5,parents,24,26,single,yes_rec,fixed,35,104,0,0,1000,1314,1.66
good,18,owner,60,34,married,no_rec,fixed,35,168,12000,0,800,1103,9.98
good,3,parents,48,48,married,no_rec,fixed,35,120,0,0,1300,1470,3.14
good,1,owner,60,22,married,yes_rec,fixed,45,230,2000,288,800,1588,13.66
bad,1,owner,60,55,married,yes_rec,others,45,136,30000,0,1400,1424,3.9
good,28,owner,60,52,married,no_rec,fixed,35,185,4000,1000,900,1428,9.33
good,7,owner,60,47,married,no_rec,fixed,75,155,3000,200,675,975,6.93
good,9,rent,60,25,married,no_rec,fixed,50,145,0,0,1100,1250,5.18
good,1,rent,60,28,married,no_rec,fixed,62,169,0,0,1200,2068,5.35
bad,0,rent,48,52,single,yes_rec,fixed,49,135,0,0,1000,1200,4.13
good,8,priv,60,49,married,no_rec,fixed,45,120,3000,0,900,985,5
good,10,owner,30,37,married,no_rec,fixed,60,200,7000,0,750,1923,5.6
bad,7,parents,36,31,separated,no_rec,fixed,35,197,0,0,1200,1200,4.86
good,5,owner,48,48,married,no_rec,fixed,60,130,5000,0,650,795,5.17
good,7,owner,36,25,single,no_rec,fixed,35,55,9000,0,1000,1215,0.72
good,2,parents,48,29,single,no_rec,fixed,35,111,0,0,1000,1854,3.65
bad,3,priv,48,28,married,no_rec,fixed,60,136,3500,2500,1000,1200,2.45
good,45,owner,30,64,married,no_rec,freelance,45,157,20000,0,1000,1588,3.36
bad,10,owner,60,49,widow,no_rec,fixed,35,160,3000,0,1650,1659,4.55
good,0,parents,36,22,single,no_rec,partime,35,81,2500,0,400,775,4.14
good,16,owner,60,31,married,no_rec,fixed,60,160,12000,0,1850,1862,3.24
good,10,owner,24,52,married,no_rec,fixed,60,81,5000,0,250,1003,2.02
good,17,owner,24,51,married,no_rec,freelance,35,55,5000,0,800,1630,0.6
good,25,owner,60,50,married,no_rec,fixed,75,85,8000,0,1500,2075,0.4
good,15,owner,48,40,single,no_rec,fixed,35,95,7000,4000,800,1086,1.2
good,27,owner,12,45,married,no_rec,fixed,60,142,5000,0,400,985,2.46
good,6,owner,60,63,widow,no_rec,others,35,54,13000,0,1000,1063,1.14
good,1,other,24,20,single,no_rec,partime,45,48,3000,0,700,980,0.1
bad,14,owner,36,37,married,yes_rec,fixed,75,120,13000,3500,1250,1350,0.29
good,6,owner,48,53,married,no_rec,freelance,60,178,15000,0,800,1371,7.08
bad,8,other,60,28,divorced,yes_rec,fixed,35,102,0,0,1100,1421,3.65
bad,5,owner,36,59,married,no_rec,freelance,35,184,1,0,700,1100,7.66
good,8,parents,48,24,single,no_rec,fixed,35,96,0,0,1000,1540,2.93
good,2,parents,60,26,single,no_rec,freelance,35,8,0,0,900,984,-1.8
bad,33,rent,60,53,married,no_rec,fixed,46,106,0,0,850,1371,4.24
good,13,owner,36,40,married,no_rec,fixed,45,193,3000,0,700,1000,7.61
bad,2,owner,36,22,single,no_rec,freelance,35,62,11000,0,375,450,2.59
good,5,parents,60,23,single,no_rec,fixed,35,120,0,0,1300,2100,3.92
bad,11,owner,60,42,married,no_rec,fixed,60,80,3600,0,1200,1322,1
good,8,owner,60,31,married,no_rec,fixed,35,98,5000,1000,1400,1720,2.27
good,0,parents,60,24,single,yes_rec,fixed,35,241,0,0,1100,1600,11.24
good,2,parents,60,48,married,yes_rec,fixed,45,106,1500,0,1000,1253,3.66
good,8,owner,24,25,married,no_rec,fixed,35,160,3000,0,800,1092,3.75
good,3,rent,48,28,single,no_rec,fixed,51,160,0,0,550,1440,9.51
bad,6,rent,60,47,married,yes_rec,freelance,45,184,3000,0,1000,1000,8.34
good,14,owner,36,40,married,no_rec,fixed,45,80,3000,0,900,1263,1.4
good,30,owner,48,66,married,no_rec,freelance,35,178,7000,0,1000,1108,6.86
bad,0,rent,36,55,married,yes_rec,fixed,94,193,0,0,600,1100,5.94
bad,2,parents,60,22,single,no_rec,fixed,35,60,0,0,1175,1175,1.28
bad,1,rent,48,29,widow,no_rec,others,43,80,0,0,1250,1500,1.42
good,13,other,60,37,married,no_rec,fixed,60,103,87,0,1300,1966,1.98
good,20,owner,60,51,married,no_rec,fixed,45,107,2000,0,1000,1536,3.72
good,4,rent,36,60,separated,no_rec,fixed,46,111,0,0,500,750,4.68
good,1,owner,60,60,married,no_rec,others,45,200,7000,0,1000,1179,9.3
good,8,owner,48,34,married,no_rec,freelance,45,187,8000,3600,600,1699,8.48
bad,0,owner,60,58,single,no_rec,others,35,19,1,0,700,1332,-1.37
bad,0,other,48,32,single,no_rec,partime,35,182,0,0,800,907,8.82
good,25,owner,36,46,married,no_rec,fixed,90,145,12000,0,1100,2400,1.8
bad,4,rent,60,23,single,yes_rec,fixed,45,97,0,0,1250,1635,2.5
good,8,other,30,40,married,no_rec,fixed,45,148,0,0,850,1370,3.64
good,21,owner,36,44,married,no_rec,fixed,75,170,4000,0,1200,1650,2.85
bad,10,owner,48,50,separated,no_rec,freelance,35,232,80000,0,1800,2038,5.25
bad,1,rent,36,47,married,yes_rec,freelance,105,101,0,0,500,500,-0.29
good,5,rent,36,33,married,no_rec,partime,52,73,0,0,400,750,1.89
bad,2,other,60,45,married,yes_rec,partime,60,90,0,0,1000,1457,1.8
good,12,owner,60,39,single,yes_rec,fixed,35,125,4000,0,1000,1516,5.4
good,2,parents,60,22,single,no_rec,freelance,35,115,0,0,1250,1263,3.84
good,8,owner,60,29,married,no_rec,fixed,45,192,6000,2500,1300,1595,5.63
good,3,owner,60,32,single,no_rec,fixed,35,84,5000,3000,600,999,1.9
good,2,parents,60,25,married,no_rec,freelance,35,150,2000,0,1000,1302,6.9
good,2,rent,36,31,married,no_rec,freelance,46,111,0,0,1000,1800,2.34
bad,0,rent,48,25,married,yes_rec,partime,49,139,0,0,1450,1701,2.98
good,7,rent,60,33,married,no_rec,fixed,84,240,0,0,1000,1928,9.36
bad,2,parents,36,21,single,no_rec,fixed,35,50,0,0,500,900,1.08
bad,0,parents,48,26,married,no_rec,partime,45,76,0,0,700,2300,2.13
good,1,owner,48,48,married,no_rec,freelance,45,188,14000,0,900,1082,7.63
good,30,rent,36,53,married,no_rec,partime,70,95,0,0,800,800,1.13
good,3,owner,48,63,married,no_rec,others,35,145,4000,0,350,969,15.09
good,3,rent,60,36,married,no_rec,partime,42,72,0,0,850,1263,2.12
good,0,parents,36,20,single,no_rec,partime,35,120,0,0,1100,1100,2.78
good,4,parents,48,23,single,no_rec,fixed,35,85,0,0,1200,1350,2
good,10,priv,36,47,married,yes_rec,fixed,45,60,5000,0,250,1343,2.16
good,8,owner,12,32,married,yes_rec,fixed,45,211,4500,0,800,2014,2.49
bad,0,owner,48,54,widow,no_rec,partime,35,67,5000,0,760,860,2.02
good,3,owner,60,28,married,no_rec,partime,35,143,5500,3000,1150,1292,4.07
bad,1,rent,48,30,single,no_rec,freelance,35,84,0,0,1300,1500,1.81
bad,15,owner,24,47,married,yes_rec,freelance,45,134,5000,0,250,500,8.54
good,1,owner,60,42,married,no_rec,fixed,60,76,5000,0,1000,1299,0.96
good,8,owner,60,30,married,no_rec,fixed,60,106,7000,4000,700,999,0.51
good,20,owner,36,51,married,no_rec,fixed,45,90,3500,0,675,775,2.4
bad,11,priv,60,39,married,no_rec,fixed,60,120,3000,1000,1450,1499,2.07
bad,2,parents,60,35,married,no_rec,partime,45,85,0,0,1000,1542,2.4
bad,1,parents,60,22,married,yes_rec,partime,45,183,0,0,1600,1739,5.18
bad,7,owner,60,25,married,no_rec,fixed,35,75,3000,0,1350,1674,1.78
good,0,owner,60,50,single,no_rec,fixed,35,120,0,0,1400,1430,3.64
good,22,owner,48,39,single,no_rec,fixed,35,83,2500,0,650,1265,3.54
good,1,owner,48,41,married,no_rec,freelance,60,102,4000,0,1000,1090,2.02
bad,1,rent,36,37,married,yes_rec,fixed,97,71,0,0,1300,1700,-0.72
good,1,parents,60,45,married,yes_rec,fixed,60,92,6000,0,1220,1466,1.57
good,18,rent,60,53,married,no_rec,fixed,71,107,4000,0,1300,1450,1.66
good,5,rent,36,52,married,yes_rec,freelance,35,164,0,0,850,950,5.46
good,8,parents,12,27,single,no_rec,freelance,35,150,3000,0,275,550,5.02
good,0,rent,60,21,single,no_rec,fixed,47,120,0,0,1400,1550,3.13
bad,7,priv,48,30,married,no_rec,partime,60,112,1500,0,900,1165,2.77
good,3,owner,36,42,married,no_rec,fixed,60,60,6000,0,1200,1500,0
good,0,rent,36,34,single,no_rec,partime,43,78,0,0,1200,1550,1.05
good,6,owner,36,36,married,no_rec,fixed,60,73,3500,0,475,675,0.99
good,7,rent,60,34,married,no_rec,fixed,48,130,0,0,1150,1549,4.28
good,14,owner,18,29,married,no_rec,fixed,35,165,6000,2500,600,1370,3.15
good,4,owner,60,39,married,no_rec,freelance,45,214,7500,0,1300,1508,7.8
bad,1,parents,60,33,married,yes_rec,freelance,45,93,0,0,1000,1471,2.88
bad,0,rent,60,33,married,no_rec,partime,77,166,0,0,850,984,6.28
good,21,parents,60,39,married,yes_rec,fixed,60,210,5000,0,1500,1787,6
good,12,owner,60,40,married,yes_rec,fixed,45,110,11500,1750,800,1594,3.56
bad,0,owner,60,38,married,no_rec,fixed,45,87,10000,4500,900,1000,-0.2
good,10,owner,60,40,married,no_rec,fixed,60,194,7000,0,1600,2171,5.03
bad,10,owner,36,37,separated,yes_rec,fixed,60,150,30000,3000,1000,1400,2.16
good,45,owner,12,60,married,no_rec,freelance,35,52,19000,0,550,1240,0.37
bad,0,owner,60,32,married,yes_rec,fixed,35,75,4500,1000,900,1084,2
bad,0,owner,60,37,married,no_rec,freelance,90,297,8000,4000,1550,1557,6.46
bad,2,owner,60,32,married,no_rec,fixed,60,182,3000,350,1300,1662,5.47
good,22,parents,24,51,married,no_rec,fixed,45,201,0,0,800,1385,4.68
good,0,owner,60,30,married,no_rec,fixed,45,180,5000,0,1600,1924,5.06
bad,0,parents,36,24,single,no_rec,partime,35,100,0,0,1000,2000,2.34
good,30,rent,60,55,married,no_rec,fixed,57,115,10000,0,900,1000,3.87
good,13,priv,42,46,married,no_rec,fixed,60,75,3000,600,1200,1569,0.32
bad,3,owner,60,28,married,no_rec,fixed,45,210,5000,2700,1100,1516,7.53
good,2,parents,24,24,single,no_rec,fixed,35,110,0,0,1000,1589,1.8
good,5,owner,30,53,single,no_rec,freelance,35,700,23000,0,1500,2150,13.3
bad,8,rent,60,30,married,no_rec,fixed,85,103,0,0,1090,1090,0.99
bad,2,parents,48,20,single,no_rec,fixed,105,130,2500,0,1750,1998,0.69
bad,15,owner,60,53,separated,no_rec,fixed,35,95,16500,0,1600,1955,2.25
bad,15,owner,60,37,married,no_rec,fixed,75,200,9000,2500,1400,1699,4.29
good,9,owner,36,31,married,no_rec,fixed,35,161,14000,0,1200,1705,3.78
bad,0,parents,48,26,single,yes_rec,freelance,35,101,0,0,1500,1703,2.11
good,2,owner,48,41,married,no_rec,fixed,75,120,7500,4750,900,1411,-0.13
good,14,rent,48,32,married,no_rec,fixed,72,115,0,0,350,410,5.9
good,15,owner,60,35,single,yes_rec,fixed,35,150,5000,2800,1300,1332,4.02
good,0,parents,36,37,married,yes_rec,fixed,45,230,7000,0,2800,4200,2.38
good,13,owner,48,27,married,no_rec,fixed,45,118,10000,7200,1100,1397,0.04
bad,1,priv,60,41,married,yes_rec,partime,45,93,3000,0,1900,2230,1.52
good,9,owner,48,49,married,no_rec,fixed,60,149,12000,0,700,1975,6.1
good,16,owner,60,30,married,no_rec,fixed,35,95,2000,0,1300,1700,2.77
bad,1,owner,24,34,married,yes_rec,freelance,60,250,3000,0,1100,1281,4.15
bad,3,rent,60,30,married,no_rec,freelance,45,160,0,0,1150,1395,6
good,12,owner,36,50,married,no_rec,fixed,75,190,5000,0,1070,1500,3.87
good,0,parents,48,23,single,no_rec,fixed,35,56,0,0,325,1202,3.1
bad,0,parents,48,21,single,no_rec,partime,35,70,0,0,1200,1600,1.4
good,6,rent,36,36,married,yes_rec,fixed,56,208,0,0,600,1432,9.12
good,22,rent,60,48,married,no_rec,fixed,66,210,0,0,1200,1233,7.2
bad,10,other,36,45,married,yes_rec,fixed,45,102,0,0,535,585,3.84
bad,10,rent,36,35,single,no_rec,freelance,40,50,148,1,500,1050,0.72
good,10,owner,12,56,widow,no_rec,others,35,214,53500,0,1150,1300,1.87
good,3,parents,60,27,married,no_rec,fixed,45,140,5000,0,1400,1721,4.07
bad,6,other,36,35,married,no_rec,freelance,35,23,3000,0,250,350,-1.73
good,14,owner,60,31,married,no_rec,fixed,60,110,5500,2500,1000,1314,1.5
bad,1,rent,60,26,married,no_rec,partime,48,127,0,0,1250,1655,3.79
good,1,parents,24,21,single,no_rec,fixed,35,60,0,0,250,450,2.4
bad,3,parents,60,29,single,no_rec,freelance,35,114,0,0,1500,2500,3.16
good,26,owner,36,46,married,no_rec,fixed,45,184,5000,0,1000,1535,5
good,2,owner,60,60,married,no_rec,fixed,35,87,2500,0,1000,1150,3.12
good,32,rent,60,47,separated,yes_rec,fixed,47,120,3000,0,1400,1995,3.13
good,7,owner,60,60,married,no_rec,fixed,45,145,5000,0,1350,1363,4.44
bad,11,owner,60,58,married,no_rec,fixed,35,81,11000,0,1400,1550,1.97
good,15,other,60,50,married,no_rec,fixed,35,92,6000,0,900,982,3.8
good,2,rent,36,27,single,no_rec,fixed,70,97,0,0,500,985,1.94
good,22,owner,36,48,married,no_rec,fixed,45,150,5000,0,650,750,5.82
good,2,rent,36,27,married,no_rec,fixed,45,102,0,0,600,650,3.42
bad,23,owner,60,57,married,no_rec,fixed,35,99,2500,0,900,1077,4.27
bad,1,rent,36,24,married,no_rec,partime,41,56,0,0,500,585,1.08
good,33,other,36,56,married,no_rec,fixed,35,80,3500,0,800,981,2.03
bad,3,parents,60,20,single,no_rec,fixed,35,94,0,0,1300,1365,2.72
good,0,parents,60,23,single,no_rec,partime,35,205,0,0,1100,1258,9.27
good,26,rent,60,40,married,no_rec,fixed,47,118,0,0,1260,1450,3.38
bad,12,other,60,34,married,no_rec,fixed,60,113,1500,0,1050,1087,3.03
bad,14,priv,36,45,separated,yes_rec,fixed,35,120,2500,0,1150,1350,2.66
good,8,owner,60,41,married,no_rec,fixed,60,70,5000,0,900,1300,0.67
bad,2,other,48,29,single,no_rec,fixed,35,105,0,0,1600,2074,2.1
bad,2,other,60,26,single,yes_rec,partime,35,55,0,0,1500,1543,0.8
good,3,rent,60,31,married,no_rec,freelance,70,102,0,0,1100,1305,1.75
good,6,parents,36,23,single,no_rec,fixed,35,79,6000,0,550,652,2.88
good,2,priv,60,30,married,no_rec,fixed,60,152,3500,750,800,865,6.34
good,9,rent,60,32,married,no_rec,fixed,71,105,0,0,700,1800,2.91
bad,25,other,48,50,separated,yes_rec,fixed,35,89,0,0,800,2300,3.24
bad,5,priv,60,37,married,no_rec,partime,60,95,2000,0,1065,1165,1.97
good,2,rent,60,29,married,yes_rec,fixed,69,91,0,0,1000,1268,1.32
good,20,owner,60,56,married,no_rec,fixed,35,96,5000,0,950,1092,3.85
good,2,rent,36,19,single,no_rec,fixed,48,128,0,0,1400,1650,2.06
bad,1,rent,60,28,single,yes_rec,fixed,47,120,0,0,1400,1690,3.13
bad,2,parents,30,28,single,no_rec,partime,35,70,0,0,550,875,1.91
good,18,priv,60,42,married,no_rec,fixed,90,162,2500,400,1550,1615,2.63
good,30,ignore,60,55,married,no_rec,freelance,45,81,19000,0,900,1560,2.4
good,36,owner,60,51,married,no_rec,fixed,35,205,4000,0,950,1017,10.74
good,20,parents,36,45,married,no_rec,freelance,60,71,5000,0,1000,1390,0.4
good,3,owner,48,28,married,no_rec,fixed,35,177,4000,3000,1150,1638,4.67
good,2,owner,36,42,married,no_rec,fixed,45,92,800,0,1200,2274,1.41
bad,0,rent,36,41,married,no_rec,freelance,35,99,0,0,800,1250,2.88
bad,0,parents,36,28,single,no_rec,partime,35,67,3500,0,1500,1539,0.77
good,1,owner,36,36,married,no_rec,fixed,35,100,7000,0,2000,2500,1.17
bad,1,parents,60,35,single,no_rec,fixed,35,75,0,0,1340,1350,1.79
good,30,owner,60,55,married,no_rec,freelance,35,100,70000,0,1175,1574,3.32
good,1,owner,12,22,married,no_rec,fixed,35,117,4000,0,275,450,3.58
good,2,other,48,24,married,no_rec,fixed,35,63,4000,0,700,985,1.92
good,4,other,60,25,married,no_rec,fixed,35,146,0,0,800,1400,8.33
good,3,parents,48,26,single,no_rec,fixed,35,200,0,0,1400,1500,5.66
good,10,owner,60,35,separated,no_rec,fixed,35,300,5000,2500,1350,1369,10.67
bad,4,owner,60,40,married,yes_rec,fixed,60,231,7000,3000,1100,1291,7.69
good,1,rent,60,34,married,no_rec,fixed,58,130,0,0,1000,1101,4.32
good,12,owner,24,38,married,no_rec,fixed,60,114,4000,600,400,1169,2.88
good,2,owner,12,30,married,no_rec,fixed,35,110,15000,0,700,1355,1.29
good,1,owner,48,41,married,no_rec,fixed,60,72,7000,0,700,985,0.82
bad,0,rent,36,38,separated,no_rec,fixed,48,125,0,0,500,585,5.54
bad,5,rent,48,33,married,yes_rec,freelance,60,53,0,0,2000,2652,-0.17
good,1,rent,60,32,married,no_rec,partime,75,154,0,0,1500,1517,3.16
good,15,owner,60,29,married,yes_rec,fixed,60,100,12000,0,500,2038,4.8
good,22,rent,60,38,married,no_rec,fixed,70,100,0,0,500,982,3.6
bad,0,parents,60,25,single,no_rec,partime,35,82,0,0,700,1715,4.03
good,10,owner,12,42,married,yes_rec,freelance,35,105,4000,0,380,913,2.21
good,19,owner,48,52,married,no_rec,fixed,60,68,6000,0,850,1393,0.45
good,8,owner,24,40,married,no_rec,freelance,45,107,3500,0,400,475,3.72
good,12,owner,36,55,married,no_rec,fixed,45,104,5000,0,275,575,7.72
bad,1,other,36,46,married,yes_rec,fixed,35,150,0,0,3000,4250,1.38
good,15,owner,60,58,married,no_rec,partime,35,100,12000,0,1300,1380,3
good,25,ignore,36,48,married,yes_rec,freelance,60,82,20000,0,1200,1588,0.66
good,40,owner,60,54,married,yes_rec,fixed,45,220,13500,0,1543,1668,6.8
good,25,owner,60,53,married,yes_rec,fixed,35,116,3000,42,1450,1524,3.33
good,24,owner,36,61,married,no_rec,fixed,35,230,10000,0,600,1350,11.7
bad,3,owner,48,21,single,no_rec,fixed,35,466,6000,0,2700,3100,7.66
good,5,rent,36,32,married,no_rec,fixed,61,159,0,0,800,890,4.41
bad,3,parents,48,24,married,yes_rec,fixed,45,58,0,0,1000,1650,0.62
good,4,rent,60,25,married,no_rec,fixed,51,163,0,0,1000,1197,6.72
bad,8,parents,60,38,married,no_rec,freelance,60,225,0,0,1300,1480,7.62
good,5,owner,36,34,married,no_rec,fixed,45,137,20000,0,3000,5000,1.1
good,3,other,48,39,married,no_rec,freelance,60,50,5000,0,900,1177,-0.53
good,12,owner,60,45,married,no_rec,fixed,75,131,5000,0,1150,1452,2.92
good,12,owner,36,43,married,no_rec,fixed,45,70,5000,0,700,1487,1.29
bad,3,priv,60,36,married,no_rec,freelance,60,204,3000,120,1600,1689,5.36
good,2,rent,48,34,separated,yes_rec,fixed,44,90,7000,0,600,1063,3.68
good,12,priv,48,51,married,no_rec,fixed,45,110,3000,800,1100,1300,2.49
good,20,owner,6,40,married,no_rec,freelance,60,300,60000,0,600,1904,2.4
good,18,owner,36,38,married,no_rec,fixed,60,104,6000,0,750,1367,2.11
good,3,parents,36,29,single,yes_rec,fixed,35,108,0,0,1000,1245,2.63
bad,5,owner,60,49,married,yes_rec,fixed,75,148,3000,200,1500,1657,2.84
good,3,owner,48,33,married,no_rec,fixed,45,208,10000,4800,900,1232,6.13
bad,0,other,36,21,single,no_rec,partime,35,48,0,0,400,650,1.17
good,23,owner,36,45,married,no_rec,fixed,45,230,7500,0,1350,1520,4.93
good,12,other,36,33,married,no_rec,fixed,45,267,0,0,1000,1696,7.99
good,2,parents,48,22,single,yes_rec,fixed,35,187,15000,0,1100,1170,6.63
good,20,owner,48,52,married,yes_rec,fixed,60,170,9000,0,1900,2320,2.78
good,7,owner,60,28,married,no_rec,fixed,45,88,30000,0,2500,3415,1.03
bad,0,parents,36,31,single,no_rec,partime,35,71,0,0,1000,1454,1.3
good,3,owner,48,26,married,no_rec,fixed,35,92,5000,0,600,1550,4.56
bad,0,owner,60,34,married,yes_rec,others,45,95,10000,360,1350,1766,2.06
bad,2,rent,48,20,single,no_rec,fixed,48,125,0,0,1150,1234,3.21
bad,6,rent,36,36,married,yes_rec,fixed,74,138,0,0,1350,1750,1.71
bad,3,owner,60,35,married,yes_rec,fixed,60,143,7000,0,2100,3038,2.37
good,16,owner,60,31,married,no_rec,fixed,35,218,14000,2800,300,1373,31
good,14,owner,60,32,married,yes_rec,fixed,45,120,5000,0,400,965,11.25
good,6,parents,36,33,single,no_rec,fixed,35,120,0,0,425,600,7.2
good,13,owner,60,32,divorced,no_rec,fixed,60,130,8000,5000,1400,1508,0.86
good,25,priv,60,49,married,no_rec,fixed,35,165,5000,0,1720,2084,4.53
good,2,owner,36,24,married,no_rec,freelance,45,115,4000,1900,700,1780,2.62
good,25,owner,60,41,married,yes_rec,fixed,45,114,5500,4500,1600,1665,0.9
good,2,parents,60,25,single,no_rec,fixed,35,84,0,0,1150,1705,2.56
good,1,priv,60,24,single,no_rec,fixed,35,174,7000,6500,950,1468,4.67
bad,12,rent,36,36,married,yes_rec,fixed,74,140,0,0,1400,1725,1.7
good,10,owner,6,52,married,no_rec,freelance,35,142,24000,0,300,1064,2.14
bad,3,rent,60,24,married,no_rec,fixed,54,90,0,0,1442,1597,1.5
